"W_50 [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","im(Gamma(1:1)) []","re(Gamma(1:1)) []","re(Zo(1:1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.55,59.4,-15.2988900522729,-2.83501997304896,2020.78987721771,4.8244755447119,16.3784893875828,-80.8202031560248,-8.40538772906276
0.55,59.45,-15.9521777126062,-2.76248581663579,2022.72433862655,4.82828796674992,16.3789660535548,-81.7727338897726,-10.0162338582542
0.55,59.5,-16.6472162524469,-2.69809507408611,2024.65867821147,4.83210188378558,16.3794498959659,-82.5096055514459,-11.6016153923888
0.55,59.55,-17.3884754298664,-2.64359496652693,2026.59289655451,4.83591729453299,16.3799408995031,-83.0043717728907,-13.1790405287639
0.55,59.6,-18.1814740344164,-2.59866294083651,2028.52699423556,4.83973419771129,16.3804390489373,-83.2185679286263,-14.7657557431307
0.55,59.65,-19.0328365555529,-2.56186653322245,2030.46097183233,4.84355259204457,16.3809443291228,-83.0969995761032,-16.3721504720703
0.55,59.7,-19.9502696634007,-2.53161226024732,2032.3948299204,4.8473724762619,16.3814567249969,-82.5606022523656,-18.0017565146676
0.55,59.75,-20.9422949583304,-2.50660029967581,2034.32856907322,4.85119384909721,16.3819762215789,-81.4954749441926,-19.6538528939258
0.55,59.8,-22.0173578390073,-2.48590891595955,2036.2621898621,4.85501670928927,16.3825028039704,-79.7360073042368,-21.3258210580863
0.55,59.85,-23.1814347784678,-2.46892814776986,2038.19569285624,4.85884105558166,16.3830364573541,-77.039504434747,-23.0145346294332
0.55,59.9,-24.4321625976078,-2.45526701423348,2040.12907862275,4.86266688672272,16.3835771669935,-73.0511976650438,-24.7169981130057
0.55,59.95,-25.7453996406603,-2.4446774910811,2042.06234772662,4.86649420146549,16.3841249182325,-67.2691882664695,-26.4305687791643
0.55,60,-27.0478853587799,-2.43700181610242,2043.99550073076,4.87032299856767,16.3846796964948,-59.0605220700066,-28.15298708198
0.55,60.05,-28.1765708070195,-2.43213852040253,2045.92853819603,4.87415327679159,16.3852414872834,-47.8861968557805,-29.8823338582018
0.55,60.1,-28.870010330902,-2.43002123158352,2047.86146068119,4.87798503490417,16.3858102761801,-33.9563759369121,-31.616968125984
0.55,60.15,-28.8993200457923,-2.43060560340783,2049.79426874297,4.88181827167684,16.3863860488451,-18.9346729225815,-33.3554669936343
0.55,60.2,-28.2840238908418,-2.4338612553688,2051.72696293603,4.88565298588554,16.3869687910163,-5.26387127960208,-35.0965746168999
0.55,60.25,-27.2708287689354,-2.43976676100678,2053.65954381301,4.88948917631067,16.3875584885092,5.58734905875723,-36.8391611645469
0.55,60.3,-26.1120238478199,-2.44830648579132,2055.59201192451,4.89332684173701,16.388155127216,13.558725235388,-38.582190618864
0.55,60.35,-24.9570317874585,-2.45946854925671,2057.52436781913,4.89716598095372,16.3887586931053,19.2304036120993,-40.3246957079975
0.55,60.4,-23.8707087640747,-2.47324347280307,2059.45661204345,4.9010065927543,16.3893691722217,23.2268950278473,-42.0657583428998
0.55,60.45,-22.873294284846,-2.48962324585713,2061.38874514204,4.90484867593652,16.3899865506852,26.033291116459,-43.8044941921913
0.55,60.5,-21.965592255528,-2.50860064474623,2063.32076765749,4.90869222930238,16.3906108146907,27.9918442157011,-45.5400403084649
0.55,60.55,-21.1410732084677,-2.53016869861776,2065.25268013042,4.9125372516581,16.391241950508,29.3385499190203,-47.2715449637161
0.55,60.6,-20.3910940691618,-2.55432023170565,2067.18448309946,4.91638374181406,16.3918799444804,30.2370634330294,-48.9981590477507
0.55,60.65,-19.7069883828497,-2.58104743106069,2069.11617710128,4.92023169858474,16.3925247830252,30.802864905664,-50.719028536148
0.55,60.7,-19.0808086145992,-2.61034139932165,2071.0477626706,4.92408112078873,16.3931764526328,31.1192462267803,-52.4332876526657
0.55,60.75,-18.5055067613952,-2.6421916566323,2072.97924034021,4.92793200724865,16.3938349398661,31.2476857455155,-54.1400524446646
0.55,60.8,-17.9748924716462,-2.67658555642698,2074.91061064093,4.93178435679111,16.3945002313605,31.2345844971278,-55.8384145679107
0.55,60.85,-17.4835136379279,-2.71350757774062,2076.84187410168,4.93563816824669,16.3951723138229,31.115667275213,-57.5274351468617
0.55,60.9,-17.0265206928251,-2.75293845273453,2078.77303124946,4.9394934404499,16.3958511740319,30.9188700605953,-59.2061386454655
